19.5417;47.8803
20.6801;47.891
17.9914;46.1051
20.1748;47.9882
18.631055;46.770868
17.1515;47.2571
17.1522;47.2606
17.1523;47.2523
17.1474;47.2337
17.0285;47.4788
20.6513059;46.8260518
17.2872;47.0125
18.1844;47.0474
20.703247;46.325271
20.8839;46.543
20.8853;46.5412
20.7228;46.2439
20.7287;46.2386
19.8282;47.6478
19.8289;47.6487
17.9117;45.8799
19.1759;46.4209
19.1764;46.4216
16.955;47.0468
18.086017;47.681044
19.2684;46.7156
19.2632;46.7139
16.8706;47.2351
18.0608;47.5781
20.5326;47.9469
19.4236;47.9807
17.229;46.8068
17.2569;46.7878
16.5141;46.7161
19.4237;47.2944
16.9414;47.0748
18.968284;47.644224
18.9682;47.6446
18.9632;47.6444
18.7168;47.6911
19.8314;46.4229
19.2244;47.5401
19.2248;47.5525
17.9216;46.9818
18.2576;47.2054
17.2445;47.6074
17.2393;47.6102
17.248;47.6114
17.2508841;47.6111656
17.2486982;47.6114964
16.3614;46.9518
20.8338;46.6348
20.8241;46.632
20.8342096;46.6338597
18.4179;47.0372
17.1678;47.0307
18.2305;47.5174
18.1907;46.4943
19.5485;47.523
19.545;47.5196
19.5452;47.5188
21.6023;47.5233
21.627281;47.531255
21.628095;47.522644
21.6396;47.5382
21.6217;47.5361
21.6107;47.5524
21.6089;47.5429
21.6378;47.5314
21.6377;47.5372
21.6372;47.537
21.6347;47.5354
21.6316;47.5337
21.6361;47.5362
21.6175;47.536
21.6241;47.5345
21.5988;47.5262
21.6194;47.5415
21.6148;47.5413
21.6194;47.5415
21.625;47.5113
21.579;47.5955
18.7564;46.2871
20.4804;48.1861
19.1707;48.0383
21.9242;48.1191
21.9186;48.113
21.9185;48.1131
21.5667;47.3491
21.5674;47.3503
21.5705;47.3527
21.5721;47.3454
21.567742;47.3486243
20.3571;46.5825
17.4412;47.097
17.4324;47.0987
17.4357585;47.1036778
18.9511;47.4083
18.9578;47.4106
18.9419612;47.4034585
18.9508;47.4075
19.0418;47.9434
19.0441;47.9429
17.3784;47.1665
21.2443;46.7359
21.2513;46.735
21.2406965;46.7298669
18.2552;46.4203
19.9917;46.2431
20.0029;46.2449
18.1414;46.3731
18.1453;46.3924
18.1325;46.3787
18.1025;46.3759
18.128740680081695;46.37799755
18.9124;47.7636
20.1147;47.826
19.0045;47.0885
19.0072;47.093
19.009;47.0955
18.7351;47.7155
18.7303;47.7192
18.735;47.7261
18.7352;47.7181
18.7288765;47.7203747
18.7305896;47.7333835
19.9002;47.988
19.0476;48.052
20.4952;48.2832
18.3379;47.7334
19.0352;47.7944
19.086186;47.358934
19.0898;47.3492
19.0848;47.3552
19.091;47.354
19.0809;47.3506
19.0868;47.3599
19.0865;47.3593
19.1063;47.3498
19.1191;47.3451
19.0927;47.3468
19.1253;47.6427
19.131;47.6436
19.1269;47.6416
19.1298;47.6314
19.1284;47.6441
19.1308;47.6548
19.1294;47.6375
19.1294;47.6385
19.1301;47.6482
19.139;47.6299
19.1383;47.6449
19.1412;47.6397
19.1139;47.6117
19.1573;47.6337
19.1432;47.6407
19.1541;47.6325
19.1527;47.6264
19.001464;46.641219
19.0018;46.6408
18.7581;46.0855
18.8198;46.5268
18.8126;46.5287
18.9171;46.9612
18.931;46.9671
18.9348;46.9663
18.9348;46.9624
18.9385;46.9647
18.9385;46.9647
18.9199;46.9636
18.9379;46.965
18.9383;46.9639
18.9416;46.964
18.9177;46.9667
18.9306;46.9632
18.933;46.9723
18.9169;46.9673
18.9358;46.9597
18.9329;46.9629
18.9331;46.9636
18.9342;46.9707
18.9369;46.9689
18.9416;46.9627
19.0309;47.2917
19.0664;47.2751
19.066;47.2759
19.0657;47.2811
21.4887;47.475
21.4921;47.4671
21.4912;47.4692
17.718649;47.55778
19.7656;47.7307
19.7733;47.7276
20.9267;47.15
19.3196;47.4439
19.3090943;47.4462857
20.7465;48.3068
20.7366;48.295
20.7366;48.295
20.7366;48.2952
20.7439064;48.2961999
20.387481;47.895339
20.383702;47.87088
20.3816;47.9017
20.3726;47.921
20.3755;47.8957
20.3784;47.9033
20.3811;47.9022
20.3697;47.9133
20.3677;47.9142
20.3705;47.9012
20.3946;47.8922
20.3749;47.9058
20.3694;47.8949
20.3817;47.8791
20.3801;47.8896
20.3819;47.8807
20.3794;47.8906
20.3691;47.9218
20.37;47.9113
20.3695;47.9169
18.304;45.9799
17.24;47.239
20.325362;47.871977
20.3254;47.872
16.8532;46.9356
17.3378;47.5211
16.7629;47.4696
17.121;47.1704
16.6046;47.0809
21.2523;46.5289
21.2505;46.5241
21.2427;46.532
21.1203;48.3313
21.1128;48.3339
17.423422503391336;47.647347999999994
18.2294;46.9422
18.8823;47.25
18.9029;47.2486
18.9007;47.2498
18.939515;47.378777
18.884195;47.406329
18.9003;47.4109
18.8912;47.4072
18.8915;47.407
18.893;47.4058
18.9095;47.3964
18.9362;47.3927
18.8833;47.4128
18.9255;47.3785
18.9208;47.378
18.9234;47.3783
18.9241;47.3922
18.9223;47.3804
18.9226;47.3793
18.9226;47.3795
18.9369;47.3881
18.8921;47.3715
18.8936;47.3719
18.8802;47.4163
19.5406;47.7624
19.1984;47.9971
21.7752;47.2841
17.109;46.7007
18.739;47.7965
18.7436;47.7797
18.7253;47.7364
18.7521;47.78
18.7447;47.7853
18.7458;47.7926
18.74;47.783
18.7418;47.7927
18.7409;47.7873
18.7423;47.8009
18.7523;47.4458
18.7397;46.446
18.8245;46.4648
18.8266;46.4649
17.2;47.6056
17.630354;47.203781
19.8474;47.3618
19.8466;47.3618
20.5246;47.2615
20.5232;47.2592
20.5277;47.2482
22.5154;47.9894
18.2759;47.2854
20.14066;46.258846
18.584;47.4651
20.2329;47.8133
21.0747;48.2535
20.6005;48.3281
