8087;Fejér;Alcsútdoboz;Szabadság utca 108.;Falusi-Martin Bt.;47.4265;18.602;Hétfő 06:00-19:00|Kedd 06:00-19:00|Szerda 06:00-19:00|Csütörtök 06:00-19:00|Péntek 06:00-19:00|Szombat 06:00-18:00|Vasárnap 07:00-16:00
3353;Heves;Aldebrő;Arany János út 65.;Dohány-Kooperáció Bt.;47.7824;20.2364;Hétfő 07:00-11:00|Kedd 07:00-14:00|Szerda 07:00-14:00|Csütörtök 07:00-14:00|Péntek 07:00-14:00|Szombat 07:00-11:30
6750;Csongrád;Algyő;Kastélykert utca 104.;Geu Trafik Bt;46.3293;20.2094;Hétfő 07:00-19:00|Kedd 07:00-19:00|Szerda 07:00-19:00|Csütörtök 07:00-19:00|Péntek 07:00-19:00|Szombat 07:00-15:00
7932;Baranya;Almáskeresztúr;Batthyány utca 28. Hrsz. 12/11.;Pölcz Éva;46.1113;17.8406;Hétfő 06:00-15:00|Kedd 00:00-15:00|Szerda 06:00-15:00|Csütörtök 06:00-15:00|Péntek 06:00-15:00|Szombat 06:00-11:00
4285;Hajdú-Bihar;Álmosd;Bocskai utca 5/A.;Belényesiné Pap Mária;47.4174;21.981;Hétfő 08:00-16:00|Kedd 08:00-16:00|Szerda 08:00-16:00|Csütörtök 08:00-16:00|Péntek 08:00-16:00|Szombat 06:00-14:00
3985;Borsod-Abaúj-Zemplén;Alsóberecki;Rákóczi út 40.;Csomósné Boda Judit;48.340182;21.686577;Hétfő 08:00-21:00|Kedd 08:00-21:00|Szerda 08:00-21:00|Csütörtök 08:00-21:00|Péntek 08:00-21:00|Szombat 08:00-21:00|Vasárnap 08:00-21:00
2351;Pest;Alsónémedi;Fő utca 69.;Pálos Miklós;47.3132;19.1669;Hétfő 07:00-19:00|Kedd 07:00-19:00|Szerda 07:00-19:00|Csütörtök 07:00-19:00|Péntek 07:00-19:00|Szombat 07:00-19:00|Vasárnap 10:00-18:00
2351;Pest;Alsónémedi;Liliom utca 61.;Gábor György;47.311845;19.1546129;Hétfő 06:00-18:00|Kedd 06:00-18:00|Szerda 06:00-18:00|Csütörtök 06:00-18:00|Péntek 06:00-18:00|Szombat 06:00-12:00|Vasárnap 06:00-12:00
2351;Pest;Alsónémedi;Szabadság tér 12/C;Pipavarázs 6668 Bt;47.3112;19.1706;Hétfő 06:00-20:00|Kedd 06:00-20:00|Szerda 06:00-20:00|Csütörtök 06:00-20:00|Péntek 06:00-20:00|Szombat 06:00-16:00|Vasárnap 06:00-14:00
8226;Veszprém;Alsóörs;Endrődi Sándor utca 24/B.;Dobrosi-Sey Patricia Diána;46.9916;17.9753;Hétfő 06:00-23:59|Kedd 06:00-23:59|Szerda 06:00-23:59|Csütörtök 06:00-23:59|Péntek 06:00-23:59|Szombat 06:00-23:59|Vasárnap 06:00-23:59
8394;Zala;Alsópáhok;Hévízi utca 18.;Kerca Ker. Bt;46.7606;17.174;Hétfő 06:00-18:00|Kedd 06:00-18:00|Szerda 06:00-18:00|Csütörtök 06:00-18:00|Péntek 06:00-18:00|Szombat 07:00-12:00|Vasárnap 07:00-11:00
2617;Nógrád;Alsópetény;Petőfi út 16.;Varga Andrea;47.8753;19.2434;Hétfő 07:30-19:30|Kedd 07:30-19:00|Szerda 07:30-19:30|Csütörtök 07:30-19:30|Péntek 07:30-19:30|Szombat 07:30-19:00
