19.2053;46.6903;Akasztó;Fő út   79.;Hétfő-5:00:21:00|Kedd-5:00:21:00|Szerda-5:00:21:00|Csütörtök-5:00:21:00|Péntek-5:00:21:00|Szombat-5:00:21:00|Vasárnap-5:00:21:00
19.2044;46.6915;Akasztó;Fő út 63-67.;Hétfő-5:00:21:00|Kedd-5:00:21:00|Szerda-5:00:21:00|Csütörtök-5:00:21:00|Péntek-5:00:21:00|Szombat-5:00:21:00|Vasárnap-5:00:21:00
20.0397;47.4241;Alattyán;Szent István utca 2-4.;Hétfő-6:15:18:30|Kedd-6:15:18:30|Szerda-6:15:18:30|Csütörtök-6:15:18:30|Péntek-6:15:18:30|Szombat-6:15:13:00|Vasárnap-7:00:12:00
18.602;47.4265;Alcsútdoboz;Szabadság út  108.;Hétfő-6:00:19:00|Kedd-6:00:19:00|Szerda-6:00:19:00|Csütörtök-6:00:19:00|Péntek-6:00:19:00|Szombat-6:00:18:00|Vasárnap-7:00:16:00
20.2364;47.7824;Aldebrő;Arany János út  65.;Hétfő-7:00:11:00|Kedd-7:00:14:00|Szerda-7:00:14:00|Csütörtök-7:00:14:00|Péntek-7:00:14:00|Szombat-7:00:11:30|Vasárnap-Zárva
20.2094;46.3293;Algyő;Kastélykert utca    104.;Hétfő-7:00:19:00|Kedd-7:00:19:00|Szerda-7:00:19:00|Csütörtök-7:00:19:00|Péntek-7:00:19:00|Szombat-7:00:15:00|Vasárnap-Zárva
20.2113;46.3371;Algyő;Kastélykert utca  8.;Hétfő-7:00:19:00|Kedd-7:00:19:00|Szerda-7:00:19:00|Csütörtök-7:00:19:00|Péntek-7:00:19:00|Szombat-7:00:15:00|Vasárnap-Zárva
21.981;47.4174;Álmosd;Bocskai utca 5/A;Hétfő-8:00:16:00|Kedd-8:00:16:00|Szerda-8:00:16:00|Csütörtök-8:00:16:00|Péntek-8:00:16:00|Szombat-6:00:14:00|Vasárnap-Zárva
21.686577;48.340182;Alsóberecki;Rákóczi út 40.;Hétfő-8:00:21:00|Kedd-8:00:21:00|Szerda-8:00:21:00|Csütörtök-8:00:21:00|Péntek-8:00:21:00|Szombat-8:00:21:00|Vasárnap-8:00:21:00
19.1669;47.3132;Alsónémedi;Fő u. 69.;Hétfő-7:00:19:00|Kedd-7:00:19:00|Szerda-7:00:19:00|Csütörtök-7:00:19:00|Péntek-7:00:19:00|Szombat-7:00:19:00|Vasárnap-10:00:18:00
19.1706;47.3112;Alsónémedi;Szabadság tér 12/C;Hétfő-6:00:20:00|Kedd-6:00:20:00|Szerda-6:00:20:00|Csütörtök-6:00:20:00|Péntek-6:00:20:00|Szombat-6:00:16:00|Vasárnap-6:00:14:00
19.1546129;47.311845;Alsónémedi;Liliom utca 61.;Hétfő-6:00:18:00|Kedd-6:00:18:00|Szerda-6:00:18:00|Csütörtök-6:00:18:00|Péntek-6:00:18:00|Szombat-6:00:12:00|Vasárnap-6:00:12:00
18.7378;46.202;Alsónyék;Vasút utca 23.;Hétfő-6:00:21:00|Kedd-6:00:21:00|Szerda-6:00:21:00|Csütörtök-6:00:21:00|Péntek-6:00:21:00|Szombat-16:00:20:00|Vasárnap-Zárva
17.9753;46.9916;Alsóörs;Endrődi Sándor u. 24/B.;Hétfő-6:00:24:00|Kedd-6:00:24:00|Szerda-6:00:24:00|Csütörtök-6:00:24:00|Péntek-6:00:24:00|Szombat-6:00:24:00|Vasárnap-6:00:24:00
17.174;46.7606;Alsópáhok;Keszthelyi  1.;Hétfő-6:00:18:00|Kedd-6:00:18:00|Szerda-6:00:18:00|Csütörtök-6:00:18:00|Péntek-6:00:18:00|Szombat-7:00:12:00|Vasárnap-7:00:11:00
19.2434;47.8753;Alsópetény;Petőfi 16.;Hétfő-7:30:19:30|Kedd-7:30:19:00|Szerda-7:30:19:30|Csütörtök-7:30:19:30|Péntek-7:30:19:30|Szombat-7:30:19:00|Vasárnap-Zárva
22.1004;48.1772;Anarcs;Ady  5;Hétfő-6:00:18:00|Kedd-6:00:18:00|Szerda-6:00:18:00|Csütörtök-6:00:18:00|Péntek-6:00:18:00|Szombat-6:00:13:00|Vasárnap-6:00:10:00
17.9259;46.6504;Andocs;Ady Endre 5.;Hétfő-6:00:14:00|Kedd-6:00:14:00|Szerda-6:00:14:00|Csütörtök-6:00:14:00|Péntek-6:00:14:00|Szombat-8:00:12:00|Vasárnap-Zárva
20.4148;47.8396;Andornaktálya;Rákóczi  út  275.;Hétfő-6:00:17:30|Kedd-6:00:17:30|Szerda-6:00:17:30|Csütörtök-6:00:17:30|Péntek-6:00:17:30|Szombat-6:00:12:00|Vasárnap-Zárva
20.4065;47.8586;Andornaktálya;Rákóczi u. 34.;Hétfő-6:00:19:00|Kedd-6:00:19:00|Szerda-6:00:19:00|Csütörtök-6:00:19:00|Péntek-6:00:19:00|Szombat-6:00:19:00|Vasárnap-7:00:16:00
18.66740470313203;47.6962733;Annavölgy;Fő tér 2.;Hétfő-6:00:18:00|Kedd-6:00:18:00|Szerda-6:00:18:00|Csütörtök-6:00:18:00|Péntek-6:00:18:00|Szombat-5:00:13:00|Vasárnap-7:00:11:00
17.2959;47.1114;Apácatorna;Kossuth utca 63.;Hétfő-7:00:19:00|Kedd-7:00:19:00|Szerda-7:00:19:00|Csütörtök-7:00:19:00|Péntek-7:00:19:00|Szombat-7:00:20:00|Vasárnap-7:00:20:00
21.9316;47.9613;Apagy;Béke utca 17. em: A.;Hétfő-6:00:19:00|Kedd-6:00:19:00|Szerda-6:00:19:00|Csütörtök-6:00:19:00|Péntek-6:00:19:00|Szombat-6:00:19:00|Vasárnap-7:00:19:00
19.6924;47.7969;Apc;Fő út 37;Hétfő-6:00:20:00|Kedd-6:00:20:00|Szerda-6:00:20:00|Csütörtök-6:00:20:00|Péntek-6:00:20:00|Szombat-6:00:18:00|Vasárnap-7:00:18:00
19.691;47.7942;Apc;Petőfi út 4;Hétfő-6:00:18:00|Kedd-6:00:18:00|Szerda-6:00:18:00|Csütörtök-6:00:18:00|Péntek-6:00:18:00|Szombat-6:00:14:00|Vasárnap-Zárva
22.2592;48.2149;Aranyosapáti;Kossuth  44/A;Hétfő-6:00:18:00|Kedd-6:00:18:00|Szerda-6:00:18:00|Csütörtök-6:00:18:00|Péntek-6:00:18:00|Szombat-6:00:14:00|Vasárnap-7:00:11:00
20.2572;48.1729;Arló;Ady Endre u. 274.;Hétfő-7:00:19:00|Kedd-7:00:19:00|Szerda-7:00:19:00|Csütörtök-7:00:19:00|Péntek-7:00:19:00|Szombat-7:00:15:00|Vasárnap-Zárva
20.2572;48.1729;Arló;Ady Endre út 274/A.;Hétfő-6:30:18:30|Kedd-6:30:18:30|Szerda-6:30:18:30|Csütörtök-6:30:18:30|Péntek-6:30:18:30|Szombat-6:00:14:00|Vasárnap-7:00:11:00
20.8593;48.1297;Arnót;Alkotmány út 2;Hétfő-6:00:18:00|Kedd-6:00:18:30|Szerda-6:00:18:30|Csütörtök-6:00:18:30|Péntek-6:00:18:30|Szombat-6:00:14:00|Vasárnap-7:00:11:00
20.5506;46.6175;Árpádhalom;Dózsa György utca   2/A.;Hétfő-4:00:11:00|Kedd-4:00:18:00|Szerda-4:00:18:00|Csütörtök-4:00:18:00|Péntek-4:00:18:00|Szombat-4:00:11:00|Vasárnap-7:00:11:00
17.4983;47.8292;Ásványráró;Rákóczi utca 23.;Hétfő-6:00:18:00|Kedd-6:00:18:00|Szerda-6:00:18:00|Csütörtök-6:00:18:00|Péntek-6:00:18:00|Szombat-6:00:14:00|Vasárnap-Zárva
18.0033;47.5093;Ászár;Győri utca  12.;Hétfő-5:00:17:00|Kedd-5:00:17:00|Szerda-5:00:17:00|Csütörtök-5:00:17:00|Péntek-5:00:17:00|Szombat-5:00:12:00|Vasárnap-8:00:10:00
19.4883;47.6527;Aszód;Kondoros tér 5/3;Hétfő-6:00:20:00|Kedd-6:00:20:00|Szerda-6:00:20:00|Csütörtök-6:00:20:00|Péntek-6:00:20:00|Szombat-6:00:18:00|Vasárnap-7:00:15:00
19.4755;47.6518;Aszód;Kossuth Lajos u.    1.;Hétfő-7:00:18:00|Kedd-7:00:18:00|Szerda-7:00:18:00|Csütörtök-7:00:18:00|Péntek-7:00:18:00|Szombat-8:00:12:00|Vasárnap-Zárva
19.4816;47.6515;Aszód;Kossuth Lajos u. 42.;Hétfő-6:12:13:19|Kedd-6:12:13:19|Szerda-6:12:13:19|Csütörtök-6:12:13:19|Péntek-6:12:13:19|Szombat-7:12:13:16|Vasárnap-7:12:13:16
19.474652;47.6523718;Aszód;Szabadság tér 3.;Hétfő-5:00:20:00|Kedd-5:00:20:00|Szerda-5:00:20:00|Csütörtök-5:00:20:00|Péntek-5:00:22:00|Szombat-5:00:22:00|Vasárnap-Zárva
19.8941;47.7157;Atkár;Fő út 89.;Hétfő-5:00:21:00|Kedd-5:00:21:00|Szerda-5:00:21:00|Csütörtök-5:00:21:00|Péntek-5:00:21:00|Szombat-5:00:21:00|Vasárnap-5:00:21:00
18.0684;46.3766;Attala;Petőfi Sándor u  24.;Hétfő-6:00:18:00|Kedd-6:00:18:00|Szerda-6:00:18:00|Csütörtök-6:00:18:00|Péntek-6:00:18:00|Szombat-6:00:14:00|Vasárnap-8:00:11:00
17.9766357;47.6425454;Bábolna;Mészáros utca 7.;Hétfő-6:00:20:00|Kedd-6:00:20:00|Szerda-6:00:20:00|Csütörtök-6:00:20:00|Péntek-6:00:20:00|Szombat-6:00:20:00|Vasárnap-7:00:16:00
